ANO,CODIGO_MUNICIPIO,MUNICIPIO,CODIGO_DEPARTAMENTO,DEPARTAMENTO,CODIGO_ETC,ETC,POBLACION_5_16,TASA_MATRICULACION_5_16,COBERTURA_NETA,COBERTURA_NETA_TRANSICION,COBERTURA_NETA_PRIMARIA,COBERTURA_NETA_SECUNDARIA,COBERTURA_NETA_MEDIA,COBERTURA_BRUTA,COBERTURA_BRUTA_TRANSICION,COBERTURA_BRUTA_PRIMARIA,COBERTURA_BRUTA_SECUNDARIA,COBERTURA_BRUTA_MEDIA,TAMANO_PROMEDIO_DE_GRUPO,SEDES_CONECTADAS_A_INTERNET,DESERCION,DESERCION_TRANSICION,DESERCION_PRIMARIA,DESERCION_SECUNDARIA,DESERCION_MEDIA,APROBACION,APROBACION_TRANSICION,APROBACION_PRIMARIA,APROBACION_SECUNDARIA,APROBACION_MEDIA,REPROBACION,REPROBACION_TRANSICION,REPROBACION_PRIMARIA,REPROBACION_SECUNDARIA,REPROBACION_MEDIA,REPITENCIA,REPITENCIA_TRANSICION,REPITENCIA_PRIMARIA,REPITENCIA_SECUNDARIA,REPITENCIA_MEDIA,flag_cambio_nivel
2019,27073,bagado,27,choco,3789.0,choco (etc),3413.0,0.9449,0.9449,0.4835,0.975,0.3534,0.1547,1.1594,0.8739,1.534,0.8745999999999999,0.7515999999999999,,,0.0105,0.0241,0.0076,0.0148,0.0086,0.8640000000000001,0.0,0.8323,0.8962,0.944,0.1256,0.0,0.1601,0.0889,0.0474,0.0,0.0,0.0,0.0,0.0,False
2019,27050,atrato,27,choco,3789.0,choco (etc),1519.0,0.8683,0.8683,0.5537,0.9254,0.612,0.346,1.0665,0.9835,1.1783,1.0425,0.8896999999999999,,,0.045,0.042,0.0596999999999999,0.0352,0.012,0.912,0.0,0.9063,0.8811,0.988,0.0429,0.0,0.0341,0.0837,0.0,0.0194,0.0,0.0298,0.0154,0.0,False
2019,27025,alto baudo,27,choco,3789.0,choco (etc),8294.0,0.779,0.779,0.5379,0.8035,0.2964,0.0849,1.0934,0.9943,1.5478999999999998,0.848,0.465,,,0.0161,0.023,0.0089,0.0331,0.0066,0.9385,0.0,0.9415,0.9109,0.9672,0.0453,0.0,0.0496,0.0559,0.0263,0.0023,0.0,0.0037,0.0005,0.0,False
2019,27006,acandi,27,choco,3789.0,choco (etc),3556.0,0.8813,0.8813,0.723,0.9027,0.627,0.2857,1.0292,1.0574,1.1653,0.9598,0.8007,,,0.0291,0.0479,0.0178,0.0417,0.0338,0.8331999999999999,0.0,0.8684999999999999,0.7567,0.7519,0.1376,0.0,0.1137,0.2016,0.2143,0.0147,0.0,0.0258,0.004,0.0,False
2019,27001,quibdo,27,choco,4382.0,quibdo,32226.0,1.0366,1.0364,0.7641,1.0364,0.8129000000000001,0.405,1.169,1.1736,1.3128,1.1347,0.848,,,0.0181,0.0111,0.0144999999999999,0.0256999999999999,0.0187999999999999,0.8845999999999999,0.0007,0.8951,0.8243,0.9336,0.0972,0.0007,0.0905,0.15,0.0475999999999999,0.0118999999999999,0.0064,0.0204999999999999,0.0032,0.0003,False
2019,25899,zipaquira,25,cundinamarca,10930.0,zipaquira,25076.0,0.9343,0.9314,0.6762,0.9306,0.8326,0.4785,1.0282,0.9125,1.0503,1.1138,0.8698999999999999,,,0.035,0.0417,0.0255,0.0432,0.0366999999999999,0.8382,0.0087,0.8859999999999999,0.7594,0.8691,0.1268,0.0087,0.0885,0.1973,0.0942,0.0220999999999999,0.0048,0.0178,0.0325,0.0127,False
2019,25898,zipacon,25,cundinamarca,3785.0,cundinamarca (etc),892.0,0.8004000000000001,0.8004000000000001,0.6143,0.75,0.6502,0.5031,0.9126,0.9714,0.9056,0.967,0.7987000000000001,,,0.0227,0.0294,0.0156,0.0279999999999999,0.0268,0.9547,0.0,0.9688,0.952,0.9107,0.0227,0.0,0.0156,0.02,0.0625,0.02,0.0,0.0281,0.024,0.0,False
2019,25885,yacopi,25,cundinamarca,3785.0,cundinamarca (etc),2267.0,0.944,0.944,0.4917,0.9644,0.7515999999999999,0.4275,1.1182,0.8343,1.178,1.2536,0.8368000000000001,,,0.0189,0.0199,0.012,0.0204,0.0425,0.9659,0.0,0.9584,0.9796,0.9498,0.0153,0.0,0.0296,0.0,0.0077,0.0377,0.0132,0.0398,0.0462,0.0192999999999999,False
2019,25878,viota,25,cundinamarca,3785.0,cundinamarca (etc),2483.0,1.0346,1.0346,0.6,0.98,0.9347,0.5658,1.1889,1.1263,1.1637,1.3625,0.9307,,,0.0255,0.0374,0.02,0.0314,0.0187,0.9745,0.0,0.98,0.9686,0.9813,0.0,0.0,0.0,0.0,0.0,0.0115,0.0046999999999999,0.0096,0.0176,0.0031,False
2019,25875,villeta,25,cundinamarca,3785.0,cundinamarca (etc),4888.0,1.0415,1.0403,0.6960999999999999,1.0056,0.94,0.5236,1.1757,0.961,1.1794,1.3463,0.9356,,,0.031,0.035,0.0161,0.046,0.03,0.9594,0.0,0.9761,0.9466,0.9436,0.0096,0.0,0.0078,0.0074,0.0265,0.0342,0.0039,0.0210999999999999,0.0619,0.0034999999999999,False
2019,25873,villapinzon,25,cundinamarca,3785.0,cundinamarca (etc),3973.0,1.0425,1.0405,0.6098,0.9315,0.9948,0.6899,1.1402,0.8933,1.0954000000000002,1.2876,1.0772,,,0.0118999999999999,0.0219,0.0072,0.0165,0.0081999999999999,0.9593,0.0,0.9699,0.94,0.9733,0.0288,0.0,0.023,0.0435,0.0185,0.0334,0.0,0.0545,0.0255,0.0103,False
2019,25871,villagomez,25,cundinamarca,3785.0,cundinamarca (etc),334.0,1.0838,1.0838,0.3077,0.875,1.0522,0.8946999999999999,1.2365000000000002,0.8077,1.0074,1.4696,1.5088,,,0.0452,0.0,0.0882,0.0184,0.0385,0.9548,0.0,0.9118,0.9816,0.9615,0.0,0.0,0.0,0.0,0.0,0.0351,0.0,0.0073,0.0675,0.0256,False
2019,25867,viani,25,cundinamarca,3785.0,cundinamarca (etc),802.0,0.7656000000000001,0.7656000000000001,0.6,0.7704000000000001,0.6199,0.3556,0.8554,0.8308,0.8671,0.9631,0.6222,,,0.0247,0.0,0.0069999999999999,0.0409999999999999,0.0615,0.8981,0.0185,0.9439,0.8197,0.9231,0.0771999999999999,0.0185,0.0491,0.1393,0.0154,0.0093,0.0,0.0105,0.0123,0.0,False
2019,25862,vergara,25,cundinamarca,3785.0,cundinamarca (etc),1157.0,0.8254,0.8254,0.4301,0.8076000000000001,0.7551000000000001,0.3282,0.917,0.6774,0.9704,1.0404,0.6513,,,0.0089,0.0,0.0088,0.008,0.0177,0.9871,0.0,0.9912,0.992,0.9469,0.004,0.0,0.0,0.0,0.0354,0.0,0.0,0.0,0.0,0.0,False
2019,25851,utica,25,cundinamarca,3785.0,cundinamarca (etc),679.0,0.866,0.866,0.5192,0.7343000000000001,0.7787000000000001,0.5372,0.944,0.8269,0.8819,1.1191,0.7934,,,0.0098,0.0233,0.0084,0.0083,0.0115,0.9295,0.0,0.9874,0.8423,0.9885,0.0607,0.0,0.0042,0.1494,0.0,0.0492,0.0,0.0,0.1079,0.046,False
2019,25845,une,25,cundinamarca,3785.0,cundinamarca (etc),1342.0,0.8316,0.8316,0.45,0.7985,0.8409,0.5407,0.9106,0.69,0.8983,1.0022,0.8537,,,0.0227999999999999,0.0289999999999999,0.0147,0.0327999999999999,0.0167,0.9671,0.0,0.9853,0.941,0.9833,0.0101,0.0,0.0,0.0262,0.0,0.0186,0.0,0.0252,0.0197,0.0056,False
2019,25843,villa de san diego de ubate,25,cundinamarca,3785.0,cundinamarca (etc),9130.0,1.0002,0.9988,0.6836,0.9658,0.8961,0.5105,1.1097,0.9613,1.0955,1.2364,0.9675,,,0.0301,0.0163999999999999,0.016,0.0496,0.0297,0.9682,0.0,0.984,0.9496,0.9591,0.0017,0.0,0.0,0.0008,0.0112,0.0964,0.0444,0.0625,0.1532,0.0742999999999999,False
2019,25841,ubaque,25,cundinamarca,3785.0,cundinamarca (etc),1249.0,0.8798999999999999,0.8798999999999999,0.451,0.8258,0.8245999999999999,0.5093,0.9728,0.7353000000000001,1.0,1.0545,0.8598,,,0.0157,0.0266999999999999,0.0157,0.0173,0.0065,0.9161,0.0,0.943,0.8469,0.9806,0.0682,0.0,0.0412999999999999,0.1358,0.0129,0.0096,0.0,0.0196,0.0025,0.0,False
2019,25839,ubala,25,cundinamarca,3785.0,cundinamarca (etc),1428.0,1.1282,1.1282,0.8713,1.0495,0.994,0.6178,1.2675,1.297,1.2597,1.3944,1.027,,,0.0184,0.0229,0.0126,0.0199,0.0286,0.9546,0.0,0.979,0.9279,0.9429,0.027,0.0,0.0084,0.0521,0.0286,0.0149,0.0,0.0154,0.023,0.0,False
2019,25823,topaipi,25,cundinamarca,3785.0,cundinamarca (etc),709.0,0.8787,0.8787,0.5818,0.7439,0.7490000000000001,0.5635,1.0973,1.4545,0.9684,1.2016,1.0317,,,0.0233999999999999,0.025,0.0182,0.0276,0.0256,0.9766,0.0,0.9818,0.9724,0.9744,0.0,0.0,0.0,0.0,0.0,0.0028,0.0,0.0036,0.0039,0.0,False
2019,25817,tocancipa,25,cundinamarca,3785.0,cundinamarca (etc),8704.0,0.9661,0.9646,0.5943,0.931,0.8874,0.5147999999999999,1.0849,0.7646,1.085,1.2649,0.9086,,,0.0202,0.0237999999999999,0.0121,0.0249,0.0336,0.9462,0.0,0.9547,0.9252,0.9629,0.0335,0.0,0.0332,0.0498,0.0034999999999999,0.0116,0.0,0.021,0.005,0.0034999999999999,False
2019,25815,tocaima,25,cundinamarca,3785.0,cundinamarca (etc),2686.0,0.8265,0.8265,0.5101,0.8287,0.6613,0.3614,0.949,0.9091,1.0628,0.9968,0.6345000000000001,,,0.0533999999999999,0.1195,0.0471,0.0567999999999999,0.0273,0.8294,0.0,0.8549,0.7597,0.918,0.1172,0.0,0.098,0.1835999999999999,0.0547,0.0056,0.0,0.0075,0.006,0.0,False
2019,25805,tibacuy,25,cundinamarca,3785.0,cundinamarca (etc),821.0,0.9903,0.9903,0.5806,0.9184,0.9225,0.4722,1.1766,0.9516,1.1299,1.3099,1.1181,,,0.0338,0.0339,0.0247,0.0423,0.0412,0.9469,0.0,0.9397,0.9511,0.9485,0.0192999999999999,0.0,0.0356,0.0065,0.0103,0.0326,0.0169,0.0137,0.0586,0.0308999999999999,False
2019,25799,tenjo,25,cundinamarca,3785.0,cundinamarca (etc),4171.0,1.6665,1.6615,0.7959,1.7353999999999998,1.5994,0.8462999999999999,1.784,1.2915,1.9227,1.9936,1.3061,,,0.0339,0.0455,0.0271,0.0421999999999999,0.0246,0.8736,0.0825999999999999,0.9155,0.8101,0.9169,0.0925,0.0825999999999999,0.0573,0.1477,0.0584999999999999,0.0101,0.0040999999999999,0.0083,0.0156,0.0031,False
2019,25797,tena,25,cundinamarca,3785.0,cundinamarca (etc),1772.0,0.8561,0.8561,0.4698,0.7503,0.8583,0.4885,0.9718,0.6443000000000001,0.8786,1.1855,0.9377,,,0.0111,0.0217,0.0053,0.0141999999999999,0.0139,0.9868,0.0,0.993,0.9858,0.9769,0.0021,0.0,0.0018,0.0,0.0093,0.0264,0.0,0.0141,0.0354,0.0463,False
2019,25793,tausa,25,cundinamarca,3785.0,cundinamarca (etc),1795.0,0.9632,0.9632,0.7559999999999999,0.8747,0.8934000000000001,0.6797,1.0318,0.8631,1.0103,1.1748,0.9004000000000001,,,0.0174,0.0207,0.0128,0.0227999999999999,0.0167,0.9814,0.0,0.9872,0.9772,0.975,0.0011,0.0,0.0,0.0,0.0083,0.0276,0.0,0.0077,0.0603,0.025,False
2019,25785,tabio,25,cundinamarca,3785.0,cundinamarca (etc),4137.0,0.9669,0.9654,0.7073999999999999,0.9494,0.9215,0.5809000000000001,1.0222,0.9233,1.05,1.1284,0.805,,,0.0111,0.0056999999999999,0.0068,0.0187999999999999,0.0051,0.9889,0.0,0.9932,0.9812,0.9949,0.0,0.0,0.0,0.0,0.0,0.0339,0.0056999999999999,0.0222,0.06,0.0102,False
2019,25781,sutatausa,25,cundinamarca,3785.0,cundinamarca (etc),1321.0,0.8765999999999999,0.8759,0.48,0.9123,0.6786,0.3495,0.9909,0.912,1.1158,1.0,0.6748000000000001,,,0.0092,0.0182,0.0098,0.0081999999999999,0.0,0.9908,0.0,0.9902,0.9918,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2019,25779,susa,25,cundinamarca,3785.0,cundinamarca (etc),1429.0,0.6851,0.6829999999999999,0.5299,0.7204999999999999,0.5979,0.3739,0.732,0.735,0.7862,0.7667,0.5252,,,0.0123,0.0233,0.0045,0.0174,0.0196,0.9857,0.0,0.9955,0.9826,0.9608,0.002,0.0,0.0,0.0,0.0196,0.0317,0.0,0.036,0.0436,0.0,False
2019,25777,supata,25,cundinamarca,3785.0,cundinamarca (etc),953.0,0.9171,0.9171,0.4722,0.8403,0.8066,0.6131,1.0567,0.7639,1.0026000000000002,1.1903,1.0417,,,0.0098,0.0,0.0104,0.015,0.0,0.9782,0.0,0.9765,0.9701,0.9931,0.012,0.0,0.0131,0.015,0.0069,0.0033,0.0,0.0052,0.003,0.0,False
2019,25772,suesca,25,cundinamarca,3785.0,cundinamarca (etc),3659.0,0.7979999999999999,0.7979999999999999,0.6262,0.8076000000000001,0.6773,0.3990999999999999,0.8634000000000001,0.8131,0.9363,0.9048,0.6397999999999999,,,0.0331,0.0524,0.0174,0.0498,0.0306,0.9384,0.0,0.9661,0.8984000000000001,0.9471,0.0285,0.0,0.0166,0.0518,0.0223,0.0210999999999999,0.0,0.0204999999999999,0.0308999999999999,0.0084,False
2019,25769,subachoque,25,cundinamarca,3785.0,cundinamarca (etc),2928.0,1.3388,1.3363999999999998,0.6511,1.4377000000000002,1.2447,0.72,1.4269,0.9957,1.6014,1.5278,1.0381,,,0.0237999999999999,0.0060999999999999,0.0129,0.0356999999999999,0.0337,0.9762,0.0,0.9871,0.9643,0.9663,0.0,0.0,0.0,0.0,0.0,0.0045,0.0123,0.0,0.0083,0.0034,False
2019,25758,sopo,25,cundinamarca,3785.0,cundinamarca (etc),4871.0,1.015,1.0014,0.5698,1.0047,0.9138,0.526,1.1008,0.9553,1.1377,1.2037,0.8929,,,0.0167,0.0136,0.0104,0.0242,0.0154,0.9171,0.0955,0.962,0.8648,0.9443,0.0662,0.0955,0.0276,0.111,0.0403,0.0141999999999999,0.0045,0.009,0.0256,0.0019,False
2019,25754,soacha,25,cundinamarca,3788.0,soacha,137711.0,0.8825,0.8815000000000001,0.6535,0.8895000000000001,0.7835,0.4421,0.9536,0.87,1.0127,1.0088,0.75,,,0.0345,0.0383,0.0253,0.047,0.0282,0.8998,0.0083,0.9288,0.8472,0.9201,0.0657,0.0083,0.0458999999999999,0.1058,0.0516999999999999,0.0089,0.0033,0.0069999999999999,0.0137,0.0045,False
2019,25745,simijaca,25,cundinamarca,3785.0,cundinamarca (etc),2920.0,0.838,0.8377,0.4932,0.8048000000000001,0.7395999999999999,0.5542,0.937,0.8778,1.0059,0.9398,0.7968000000000001,,,0.0253,0.0809,0.011,0.0364,0.011,0.9728,0.0,0.989,0.9636,0.9781,0.0018,0.0,0.0,0.0,0.011,0.0567,0.0,0.0623,0.0799,0.011,False
2019,25743,silvania,25,cundinamarca,3785.0,cundinamarca (etc),4183.0,0.8774,0.8774,0.5874,0.8795000000000001,0.7725,0.4225,1.0086,0.9026,1.0504,1.0801,0.8183,,,0.0341,0.0389,0.0235,0.0421999999999999,0.0457,0.9659,0.0,0.9765,0.9578,0.9543,0.0,0.0,0.0,0.0,0.0,0.0069999999999999,0.0034999999999999,0.003,0.009,0.0174,False
2019,25740,sibate,25,cundinamarca,3785.0,cundinamarca (etc),6544.0,1.0029,0.9992,0.7192000000000001,0.9834,0.9119,0.4249,1.088,0.9865,1.1134,1.2669,0.7356,,,0.0321,0.0472,0.0199,0.0428,0.0305,0.9592,0.0028,0.9706,0.9572,0.9305,0.0087,0.0028,0.0095,0.0,0.039,0.0441999999999999,0.0083,0.0252,0.0789,0.0169,False
2019,25736,sesquile,25,cundinamarca,3785.0,cundinamarca (etc),2389.0,0.9724,0.9682,0.6,0.9443,0.8641,0.4775,1.0812,0.9231,1.1084,1.2294,0.8109000000000001,,,0.0199,0.0556,0.0096,0.0235,0.026,0.9796,0.0,0.9904,0.9765,0.9703,0.0005,0.0,0.0,0.0,0.0037,0.0153,0.0,0.0118,0.0259,0.0037,False
2019,25718,sasaima,25,cundinamarca,3785.0,cundinamarca (etc),2124.0,0.9468,0.9468,0.5405,0.9028,0.8208,0.4921999999999999,1.0697,0.9324,1.0552,1.2148,0.8672,,,0.0279,0.0507,0.024,0.031,0.0197999999999999,0.9721,0.0,0.976,0.969,0.9802,0.0,0.0,0.0,0.0,0.0,0.0399,0.0217,0.032,0.0607,0.0159,False
2019,25662,san juan de rio seco,25,cundinamarca,3785.0,cundinamarca (etc),1497.0,0.9866,0.9866,0.6271,0.932,0.8538,0.6411,1.181,0.9153,1.1327,1.2865,1.2097,,,0.019,0.0556,0.021,0.0147,0.0048,0.981,0.0,0.979,0.9853,0.9952,0.0,0.0,0.0,0.0,0.0,0.0039,0.0093,0.003,0.0037,0.0048,False
2019,25658,san francisco,25,cundinamarca,3785.0,cundinamarca (etc),1984.0,0.8406999999999999,0.8392000000000001,0.5602,0.866,0.6712,0.4132,1.0388,0.8855,1.218,0.9864,0.7784,,,0.0364,0.0282,0.024,0.0486,0.067,0.9636,0.0,0.976,0.9514,0.933,0.0,0.0,0.0,0.0,0.0,0.0018,0.0,0.0036,0.0,0.0,False
2019,25653,san cayetano,25,cundinamarca,3785.0,cundinamarca (etc),934.0,0.8769,0.8769,0.6765000000000001,0.75,0.8195999999999999,0.4211,1.091,0.8234999999999999,0.9592,1.3303,1.0234,,,0.0152,0.0179,0.0091,0.0202,0.0163999999999999,0.9789,0.0,0.9909,0.9769,0.9508,0.0059,0.0,0.0,0.0029,0.0327999999999999,0.0106,0.0,0.0182,0.0087,0.0,False
2019,25649,san bernardo,25,cundinamarca,3785.0,cundinamarca (etc),1682.0,0.956,0.956,0.4452,0.8515,0.8732,0.4549,1.1748,1.0822,1.0339,1.4076,1.1191,,,0.0186,0.019,0.0137,0.0209,0.0271,0.9797,0.0,0.9863,0.9791,0.9593,0.0017,0.0,0.0,0.0,0.0136,0.0321,0.0886,0.0055,0.0567,0.0045,False
2019,25645,san antonio del tequendama,25,cundinamarca,3785.0,cundinamarca (etc),2047.0,0.8832,0.8808,0.5246999999999999,0.8633,0.7256,0.4648,1.0029,1.0556,1.0095999999999998,1.0517,0.8676,,,0.017,0.0327,0.0113999999999999,0.0202,0.0163,0.9803,0.0,0.9886,0.9798,0.9633,0.0027,0.0,0.0,0.0,0.0204,0.0579999999999999,0.0458,0.0648,0.07,0.0121999999999999,False
2019,25612,ricaurte,25,cundinamarca,3785.0,cundinamarca (etc),2414.0,0.6881,0.6877,0.5374,0.6759000000000001,0.5867,0.2868,0.7568,0.7195999999999999,0.8177,0.7985,0.5411,,,0.0581,0.0571,0.0263,0.0971,0.0592,0.9419,0.0,0.9737,0.9029,0.9408,0.0,0.0,0.0,0.0,0.0,0.0548,0.0286,0.0453,0.0791,0.0263,False
2019,25599,apulo,25,cundinamarca,3785.0,cundinamarca (etc),1483.0,0.7451000000000001,0.7451000000000001,0.4219,0.7426999999999999,0.6523,0.3961,0.8523000000000001,0.7109000000000001,0.8826999999999999,0.893,0.7725,,,0.0097,0.0,0.0134,0.0076,0.0072,0.9894,0.0,0.9866,0.9924,0.9855,0.0009,0.0,0.0,0.0,0.0072,0.0299,0.0,0.0305,0.0433,0.0072,False
2019,25596,quipile,25,cundinamarca,3785.0,cundinamarca (etc),1067.0,1.0703,1.0703,0.5517,0.9682,0.9587,0.5537,1.2437,0.8736,1.2045,1.4821,1.0339,,,0.0327,0.0263,0.0133,0.064,0.0065,0.9452,0.0,0.9695,0.9062,0.9673,0.0220999999999999,0.0,0.0171,0.0299,0.0260999999999999,0.0327,0.0,0.0305,0.049,0.0065,False
2019,25594,quetame,25,cundinamarca,3785.0,cundinamarca (etc),1094.0,1.1947,1.1947,0.5714,0.9378,1.1841,1.1469,1.4853999999999998,0.949,1.0494,1.6856,2.5311000000000003,,,0.0225,0.0215,0.0143,0.0260999999999999,0.031,0.9768,0.0,0.9857,0.9739,0.9651,0.0007,0.0,0.0,0.0,0.0039,0.0,0.0,0.0,0.0,0.0,False
2019,25592,quebradanegra,25,cundinamarca,3785.0,cundinamarca (etc),783.0,0.9438,0.9438,0.6065999999999999,0.7823,0.9222,0.6222,1.0128,0.8689,0.8896,1.2667,0.8593000000000001,,,0.0249,0.0566,0.0070999999999999,0.0429,0.0,0.9738,0.0,0.9929,0.9571,0.9902,0.0013,0.0,0.0,0.0,0.0098,0.0079,0.0,0.0070999999999999,0.0123,0.0,False
2019,25580,puli,25,cundinamarca,3785.0,cundinamarca (etc),626.0,0.73,0.73,0.5918,0.6926000000000001,0.5607,0.3490999999999999,0.8754000000000001,0.9184,0.8833,0.9252,0.7358,,,0.0302,0.0222,0.0135,0.0424,0.0625,0.9598,0.0,0.9641,0.9576,0.9375,0.0101,0.0,0.0224,0.0,0.0,0.0765,0.0444,0.0583,0.1273,0.0313,False
2019,25572,puerto salgar,25,cundinamarca,3785.0,cundinamarca (etc),2957.0,1.0856,1.0852,0.7025,1.0206,0.8965000000000001,0.6028,1.2918,1.1653,1.2727,1.3437,1.2963999999999998,,,0.0308999999999999,0.0219,0.0212,0.0461,0.0305,0.9683,0.0,0.9788,0.9539,0.9634,0.0007,0.0,0.0,0.0,0.0060999999999999,0.0147,0.0044,0.013,0.0247,0.0,False
2019,25535,pasca,25,cundinamarca,3785.0,cundinamarca (etc),1867.0,1.1666,1.1666,0.8936,0.9621,1.1623,0.5706,1.3251,1.2482,1.0853,1.7002000000000002,1.1647,,,0.0137,0.0283999999999999,0.0087,0.0139999999999999,0.0175,0.8588,0.0,0.9913,0.7318000000000001,0.8632,0.1275,0.0,0.0,0.2542,0.1193,0.0079,0.0,0.005,0.0139999999999999,0.0,False
2019,25530,paratebueno,25,cundinamarca,3785.0,cundinamarca (etc),2003.0,1.0394,1.0394,0.5490999999999999,1.0788,0.8567,0.4443999999999999,1.1458,0.7572,1.2965,1.2043,0.8395,,,0.0564,0.084,0.0512,0.0636,0.0409999999999999,0.9069,0.0,0.9186,0.8756999999999999,0.9487,0.0366999999999999,0.0,0.0302,0.0607,0.0103,0.0,0.0,0.0,0.0,0.0,False
2019,25524,pandi,25,cundinamarca,3785.0,cundinamarca (etc),933.0,0.865,0.865,0.5769,0.8811,0.6656,0.4438,1.0675,1.0385,1.0594,1.1234,0.9938,,,0.0200999999999999,0.0247,0.0076,0.0203,0.0559999999999999,0.9788,0.0,0.9924,0.9797,0.936,0.0011,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,False
2019,25518,paime,25,cundinamarca,3785.0,cundinamarca (etc),815.0,0.8172,0.8172,0.4464,0.6955,0.7363,0.471,0.9436,0.875,0.8942,1.0377,0.8903,,,0.0246,0.0408,0.0108,0.0352,0.0248,0.9522,0.0,0.9892,0.919,0.9421,0.0232,0.0,0.0,0.0458,0.0331,0.026,0.0204,0.0036,0.0458,0.0331,False
2019,25513,pacho,25,cundinamarca,3785.0,cundinamarca (etc),4651.0,0.9854,0.9849,0.6759999999999999,0.8844,0.8894,0.54,1.1137,0.9581,1.0626,1.2473,1.0376,,,0.0341,0.0552,0.0246,0.0499,0.0074,0.9558,0.0,0.9743,0.9451,0.9395,0.0101,0.0,0.0011,0.0049,0.0530999999999999,0.0136,0.0,0.0077,0.0225,0.0118,False
2019,25506,venecia,25,cundinamarca,3785.0,cundinamarca (etc),793.0,1.0441,1.0441,0.3881,1.0061,0.9202,0.5074000000000001,1.1917,0.7761,1.1988,1.4563,0.8676,,,0.0245,0.0192,0.0052,0.0542999999999999,0.0096,0.9755,0.0,0.9948,0.9457,0.9904,0.0,0.0,0.0,0.0,0.0,0.0046999999999999,0.0,0.0026,0.0064,0.0096,False
2019,25491,nocaima,25,cundinamarca,3785.0,cundinamarca (etc),996.0,0.8573999999999999,0.8573999999999999,0.3444,0.7399,0.7802,0.5732,1.251,0.6889,0.9379,1.1269,2.6037,,,0.0295,0.0806,0.0208,0.0332,0.0219,0.9694,0.0,0.9792,0.9668,0.9708,0.0011,0.0,0.0,0.0,0.0073,0.0055,0.0,0.0052,0.0091,0.0,False
2019,25489,nimaima,25,cundinamarca,3785.0,cundinamarca (etc),556.0,0.8615,0.8615,0.4443999999999999,0.8423,0.7474,0.5152,1.0629,0.6,1.0045,1.2421,1.0606,,,0.0314,0.1110999999999999,0.0273,0.0393,0.0,0.9686,0.0,0.9727,0.9607,1.0,0.0,0.0,0.0,0.0,0.0,0.0176,0.0,0.0227,0.0225,0.0,False
2019,25488,nilo,25,cundinamarca,3785.0,cundinamarca (etc),1486.0,1.1252,1.1238,0.6475,1.0216,1.117,0.5086999999999999,1.3728,0.8345,1.3431,1.5255,1.4696,,,0.0363,0.0455,0.0344,0.0374,0.036,0.9637,0.0,0.9656,0.9626,0.964,0.0,0.0,0.0,0.0,0.0,0.0144999999999999,0.0,0.0065,0.0285,0.0,False
2019,25486,nemocon,25,cundinamarca,3785.0,cundinamarca (etc),2977.0,0.9731,0.9721,0.4545,0.9013,0.9126,0.4825,1.0628,0.8509,1.1184,1.1947,0.7794,,,0.0314,0.0233999999999999,0.0301,0.0416,0.0109,0.9657,0.0,0.9699,0.9548,0.9745,0.0029,0.0,0.0,0.0036,0.0144999999999999,0.0012,0.0,0.0,0.0036,0.0,False
2019,25483,narino,25,cundinamarca,3785.0,cundinamarca (etc),381.0,0.8609,0.8609,0.4828,0.8667,0.7692,0.4722,1.0131,0.8621,1.0467,1.0692,0.9028,,,0.0296,0.04,0.0263,0.0165,0.075,0.9704,0.0,0.9737,0.9835,0.925,0.0,0.0,0.0,0.0,0.0,0.0207,0.0,0.0395,0.0083,0.0,False
2019,25473,mosquera,25,cundinamarca,10857.0,mosquera,26485.0,0.9642,0.9603,0.736,0.9567,0.8752,0.5036999999999999,1.0214,0.9528,1.0804,1.0939,0.7791,,,0.0365,0.0372,0.0231,0.0530999999999999,0.0334,0.8176000000000001,0.0034,0.8986,0.6879000000000001,0.8405,0.1459,0.0034,0.0782,0.259,0.1261,0.0081,0.0059,0.0039,0.0156,0.0015,False
2019,25438,medina,25,cundinamarca,3785.0,cundinamarca (etc),1755.0,0.951,0.951,0.5874,0.9325,0.8249,0.4246999999999999,1.0752,0.7762,1.1377,1.2374,0.7363,,,0.0395,0.018,0.015,0.0767,0.0308999999999999,0.9605,0.0,0.985,0.9233,0.9691,0.0,0.0,0.0,0.0,0.0,0.0106,0.0,0.015,0.0096,0.0,False
2019,25436,manta,25,cundinamarca,3785.0,cundinamarca (etc),533.0,0.9193,0.9193,0.75,0.9333,0.7676000000000001,0.5611999999999999,1.0113,1.025,1.0667,1.0432,0.8265,,,0.0039,0.0,0.0089,0.0,0.0,0.9064,0.0,0.9241,0.8613,0.9067,0.0897,0.0,0.067,0.1387,0.0933,0.0273,0.0,0.0579999999999999,0.0058,0.0,False
2019,25430,madrid,25,cundinamarca,3785.0,cundinamarca (etc),22852.0,0.8725,0.8698999999999999,0.624,0.8704000000000001,0.8007,0.4366,0.9262,0.8072,0.9851,1.0089,0.6831999999999999,,,0.0317,0.0333,0.023,0.0409999999999999,0.0393,0.966,0.0012,0.9768,0.958,0.9433,0.0023,0.0012,0.0002,0.0011,0.0174,0.0256,0.0095,0.0124,0.0513,0.0118999999999999,False
