ANO,CODIGO_DEPARTAMENTO,DEPARTAMENTO,POBLACION_5_16,TASA_MATRICULACION_5_16,COBERTURA_NETA,COBERTURA_NETA_TRANSICION,COBERTURA_NETA_PRIMARIA,COBERTURA_NETA_SECUNDARIA,COBERTURA_NETA_MEDIA,COBERTURA_BRUTA,COBERTURA_BRUTA_TRANSICION,COBERTURA_BRUTA_PRIMARIA,COBERTURA_BRUTA_SECUNDARIA,COBERTURA_BRUTA_MEDIA,TAMANO_PROMEDIO_DE_GRUPO,SEDES_CONECTADAS_A_INTERNET,DESERCION,DESERCION_TRANSICION,DESERCION_PRIMARIA,DESERCION_SECUNDARIA,DESERCION_MEDIA,APROBACION,APROBACION_TRANSICION,APROBACION_PRIMARIA,APROBACION_SECUNDARIA,APROBACION_MEDIA,REPROBACION,REPROBACION_TRANSICION,REPROBACION_PRIMARIA,REPROBACION_SECUNDARIA,REPROBACION_MEDIA,REPITENCIA,REPITENCIA_TRANSICION,REPITENCIA_PRIMARIA,REPITENCIA_SECUNDARIA,REPITENCIA_MEDIA
2014,85,casanare,86899,1.0326,1.0324,0.7006,1.021,0.8471,0.4618,1.1709,1.0087000000000002,1.2833,1.2006,0.9092,25.78,0.2346,0.0227,0.0192,0.0208,0.0264,0.022,0.9287,0.0028,0.9455,0.0264,0.9395,0.0486,0.0028,0.9455,0.0836,0.0385,0.0118999999999999,0.0028,0.0102,0.0187,0.0056
2014,86,putumayo,92368,0.7772,0.7770999999999999,0.3697999999999999,0.7641,0.6322,0.2853,0.9013,0.7509,0.9889,0.9506,0.6579,28.41,0.1804,0.0433,0.0409999999999999,0.034,0.0576,0.0423,0.9459,0.0,0.9596,0.0576,0.9392,0.0108,0.0,0.9596,0.0176,0.0185,0.0104,0.0,0.0076,0.0179,0.0098
2014,88,"archipielago de san andres, providencia y santa catalina",15395,0.6817,0.6812999999999999,0.5444,0.6817,0.6125,0.3852,0.7386,0.7659,0.7606999999999999,0.7889,0.5748,26.04,0.96,0.0121999999999999,0.0210999999999999,0.0093999999999999,0.0125,0.0155,0.9874,0.0,0.9906,0.0125,0.9817,0.0003,0.0,0.9906,0.0,0.0027,0.0372,0.0,0.0289999999999999,0.0569,0.0375999999999999
2014,91,amazonas,22167,0.8212999999999999,0.8210999999999999,0.4391,0.8493,0.5769,0.2309,0.9565,0.895,1.1405,0.8912,0.6325999999999999,20.29,0.1651,0.0304,0.0297,0.0195,0.0467,0.0435,0.9693,0.0,0.9802,0.0467,0.9565,0.0003,0.0,0.9802,0.0005,0.0,0.039,0.0,0.0332,0.0617,0.0339
2014,94,guainia,11916,0.7367,0.7367,0.573,0.7108,0.3422,0.0803,0.9009,1.1592,1.1634,0.7681999999999999,0.4008,26.42,0.3077,0.0487999999999999,0.0458999999999999,0.038,0.0724,0.0533,0.8194,0.1069,0.8486,0.0724,0.8626999999999999,0.1317,0.1069,0.8486,0.1909,0.084,0.0464,0.1069,0.0428,0.0562,0.0264
2014,95,guaviare,31344,0.5623,0.5623,0.2653,0.5426,0.4326,0.2072,0.6766,0.5186,0.7498,0.7156999999999999,0.4853,29.54,0.1502,0.0256999999999999,0.0235,0.0233999999999999,0.0316,0.0207,0.9717,0.0141999999999999,0.9759,0.0316,0.9762,0.0026,0.0141999999999999,0.9759,0.0027,0.003,0.0141999999999999,0.0141999999999999,0.0116999999999999,0.0204,0.0167
2014,97,vaupes,12699,0.6282,0.6282,0.2097,0.6236999999999999,0.3417,0.111,0.7425,0.4177,0.9952,0.6562,0.4131,15.28,0.1261,0.0786,0.0318,0.0599,0.1183,0.1207,0.9,0.0,0.9242,0.1183,0.8157,0.0214,0.0,0.9242,0.0268,0.0636,0.032,0.0,0.0411,0.0209,0.0086
2014,99,vichada,21331,0.7452,0.7451000000000001,0.345,0.7482,0.3618,0.142,0.841,0.836,1.1812,0.6209,0.3636,17.86,0.4946,0.0509,0.03,0.0395,0.0863,0.0548,0.8875,0.0294,0.8865000000000001,0.0863,0.8951,0.0616,0.0294,0.8865000000000001,0.0447,0.0501,0.011,0.0294,0.0093,0.0197,0.0081
2015,5,antioquia,1262800,0.8992,0.8979,0.6107,0.8902,0.7417,0.4261,1.0314,0.7942,1.11,1.1009,0.8219,30.39,0.6129,0.0382,0.0286,0.0297,0.0555,0.0279999999999999,0.8934000000000001,0.002,0.9159,0.0555,0.9156,0.0684,0.002,0.9159,0.1056,0.0564,0.0283,0.002,0.0226,0.0455,0.0195
2015,8,atlantico,520783,0.8617,0.8592,0.5352,0.8212,0.7428,0.4561,0.9338,0.8192,1.0078,0.9567,0.7602,26.27,0.88,0.0139,0.0174,0.0129,0.0157,0.01,0.9519,0.0106,0.958,0.0157,0.9678,0.0342,0.0106,0.958,0.0496,0.0222,0.0169,0.0106,0.0138,0.0242,0.0106
2015,11,"bogota, d.c.",1455309,0.8220000000000001,0.8177,0.5917,0.7894,0.7489,0.5061,0.8845000000000001,0.7376999999999999,0.8914,0.946,0.8194,27.56,0.9887,0.0363,0.0348,0.0272,0.0484999999999999,0.032,0.9629,0.0,0.9725,0.0484999999999999,0.9657,0.0009,0.0,0.9725,0.0012,0.0023,0.0991,0.0,0.0649,0.1602,0.0794
2015,13,bolivar,488886,0.8878,0.8869,0.585,0.8733,0.7105,0.3934,1.0018,0.9861,1.1111,1.0044,0.7343999999999999,23.02,0.4493999999999999,0.0301,0.0316,0.0254,0.0375,0.0269,0.915,0.0078,0.9285,0.0375,0.9234,0.0549,0.0078,0.9285,0.0815,0.0496999999999999,0.0183,0.0078,0.0174,0.0246,0.0092
2015,15,boyaca,284611,0.8362,0.8356999999999999,0.6302,0.8065000000000001,0.7422,0.4861,0.9337,0.821,0.9212,1.013,0.8547,25.17,0.2296,0.0222,0.018,0.0139,0.0319,0.0232,0.9327,0.0029,0.9564,0.0319,0.9339,0.0451,0.0029,0.9564,0.0709,0.0429,0.0227,0.0029,0.0146,0.0368,0.0207
2015,17,caldas,194108,0.789,0.7886,0.5246999999999999,0.7453,0.6923999999999999,0.4355,0.9019,0.6831,0.9154,0.9776,0.8240999999999999,25.44,0.3069,0.0366999999999999,0.0366,0.027,0.0507,0.031,0.8813,0.008,0.9065,0.0507,0.9057,0.0819999999999999,0.008,0.9065,0.1214,0.0634,0.0218,0.008,0.0155,0.0358,0.0165
2015,18,caqueta,124382,0.7314,0.7312000000000001,0.4387,0.7282,0.5452,0.2362999999999999,0.8542000000000001,0.7537,0.9951,0.8251000000000001,0.6015999999999999,22.94,0.1477,0.0487,0.049,0.0411,0.0630999999999999,0.0408,0.9165,0.0067,0.9231,0.0630999999999999,0.9323,0.0348,0.0067,0.9231,0.0421999999999999,0.0269,0.0126,0.0067,0.0102,0.0187,0.0116999999999999
2015,19,cauca,312453,0.8220999999999999,0.8220999999999999,0.447,0.8442000000000001,0.6304,0.3128,0.9904,0.8051,1.1284999999999998,0.9932,0.7471,19.12,0.4493,0.0217,0.0212,0.0131,0.0343,0.0246,0.9164,0.0103,0.9286,0.0343,0.9205,0.0619,0.0103,0.9286,0.0817,0.0548,0.0123,0.0103,0.0124,0.016,0.0068
2015,20,cesar,260802,0.9552,0.9539,0.6164999999999999,0.9276,0.7387999999999999,0.3863,1.0985,1.0995,1.2653,1.0438,0.7846,26.72,0.3987,0.0438,0.0546,0.0395999999999999,0.051,0.031,0.9048,0.0121999999999999,0.9148,0.051,0.9231,0.0513999999999999,0.0121999999999999,0.9148,0.0724,0.0458999999999999,0.0108,0.0121999999999999,0.0106,0.0132,0.0034999999999999
2015,23,cordoba,409982,0.8954000000000001,0.895,0.5257999999999999,0.8747,0.7218000000000001,0.3897,1.0333,0.9422,1.1314,1.0516,0.7872,21.09,0.3912,0.0226,0.0283,0.0178,0.0289999999999999,0.0204999999999999,0.9451,0.0062,0.9555,0.0289999999999999,0.9432,0.0323,0.0062,0.9555,0.0458999999999999,0.0363,0.0179,0.0062,0.0195,0.0204999999999999,0.011
2015,25,cundinamarca,576429,0.9072,0.9047,0.5593,0.8683,0.8090999999999999,0.505,1.0022,0.8358,1.0259,1.0825,0.8649,19.59,0.3273,0.0327,0.0352,0.0224,0.0462,0.0286,0.932,0.0043,0.9557,0.0462,0.9384,0.0352,0.0043,0.9557,0.0579999999999999,0.033,0.0214,0.0043,0.0167,0.0326,0.0144
2015,27,choco,145625,0.8048000000000001,0.8048000000000001,0.5199,0.8220000000000001,0.473,0.2035,1.0091,0.9124,1.2613,0.8789,0.6356,18.79,0.2014999999999999,0.0478,0.0426999999999999,0.0436,0.0630999999999999,0.0302,0.8835,0.0034,0.8748999999999999,0.0630999999999999,0.9407,0.0687,0.0034,0.8748999999999999,0.0741,0.0291,0.0029,0.0034,0.003,0.0034,0.0012
2015,41,huila,269323,0.8764,0.8758,0.58,0.8776999999999999,0.7481,0.4014999999999999,0.9918,0.8048000000000001,1.0737,1.052,0.7613,26.24,0.3893,0.0516999999999999,0.0449,0.0352,0.0775,0.0466,0.8704000000000001,0.0034,0.9064,0.0775,0.8767,0.0779,0.0034,0.9064,0.1209,0.0767,0.0109,0.0034,0.008,0.0178,0.0087
2015,44,la guajira,258207,0.7412000000000001,0.7408,0.4717,0.7158,0.4462,0.198,0.8661,0.9591,1.1096,0.7123,0.4218,23.7,0.2189999999999999,0.0229,0.0196,0.0196,0.0325,0.0191,0.9583,0.004,0.9611,0.0325,0.9679,0.0187999999999999,0.004,0.9611,0.0252,0.013,0.0141999999999999,0.004,0.0129,0.0184,0.0064
2015,47,magdalena,330539,0.9361,0.9343,0.6405,0.873,0.6906,0.3565,1.0808,1.4318,1.1886,1.0373,0.7143,22.89,0.4002,0.0354,0.0306999999999999,0.0354,0.0393,0.0282,0.9368,0.0128,0.9388,0.0393,0.9486,0.0278,0.0128,0.9388,0.0372,0.0232,0.0107,0.0128,0.01,0.0139999999999999,0.0046
2015,50,meta,217437,0.9219,0.9214,0.5932,0.9032,0.7635,0.4226,1.0388,0.8987999999999999,1.1325,1.0612,0.8214,27.52,0.529,0.033,0.0339,0.0268,0.0435,0.0256999999999999,0.9208,0.001,0.9423,0.0435,0.9346,0.0462,0.001,0.9423,0.0794,0.0397,0.011,0.001,0.0078,0.0194,0.0055
2015,52,narino,396138,0.7353000000000001,0.7351000000000001,0.3988,0.7143,0.5646,0.2995,0.8826,0.6981999999999999,0.9564,0.9426,0.6717,21.61,0.3026999999999999,0.0123,0.0085,0.0075,0.019,0.0151,0.9642,0.0003,0.9747,0.019,0.952,0.0235,0.0003,0.9747,0.0339,0.0327999999999999,0.0135,0.0003,0.0104,0.0227,0.0095
2015,54,norte de santander,310611,0.8589,0.8584,0.5803,0.8926999999999999,0.687,0.3624,0.9927,0.9226,1.1358,0.9755,0.7275,24.33,0.1912,0.0266,0.0289999999999999,0.0207,0.0353,0.0254,0.9575,0.0015,0.9686,0.0353,0.9535,0.0159,0.0015,0.9686,0.0255,0.0210999999999999,0.0131,0.0015,0.0108,0.02,0.0085
2015,63,quindio,109400,0.8193,0.8186,0.4492,0.7418,0.7601,0.4803,0.9403,0.7016,0.8946,1.084,0.8863,28.78,0.1593,0.059,0.0592,0.0474,0.0762999999999999,0.0467,0.8809,0.0015,0.9146,0.0762999999999999,0.8894,0.0601,0.0015,0.9146,0.0931,0.0639,0.0138,0.0015,0.0111,0.0204,0.011
2015,66,risaralda,183900,0.8812000000000001,0.8794,0.5405,0.8331999999999999,0.7659999999999999,0.4322,1.025,0.8112,1.0321,1.1361,0.8946,25.65,0.5542,0.0504999999999999,0.05,0.0366999999999999,0.072,0.0383,0.8903,0.0138,0.9249,0.072,0.91,0.0592,0.0138,0.9249,0.0964,0.0518,0.0152,0.0138,0.0128,0.0236,0.0073
2015,68,santander,407815,0.945,0.9437,0.599,0.9434,0.8245,0.4784,1.0597,0.9426,1.1223,1.119,0.8551000000000001,26.17,0.2565,0.0317,0.0418,0.0237,0.0421999999999999,0.0250999999999999,0.9193,0.0081,0.947,0.0421999999999999,0.9236,0.049,0.0081,0.947,0.0818,0.0513,0.0162,0.0081,0.0112,0.0264,0.0131
2015,70,sucre,200001,0.958,0.9574,0.6738,0.95,0.7313,0.4225,1.1216,1.2556,1.2233,1.0959,0.8564,22.7,0.5039,0.0265,0.0296,0.0197999999999999,0.0354,0.0259,0.8704000000000001,0.0097,0.8813,0.0354,0.8856999999999999,0.1031,0.0097,0.8813,0.1427,0.0883999999999999,0.0060999999999999,0.0097,0.0069,0.0055,0.0023
2015,73,tolima,310206,0.8548,0.8541,0.5139,0.8309000000000001,0.7152,0.4241,0.9632,0.8271999999999999,1.0454,0.9892,0.7744,25.42,0.278,0.0371,0.0445,0.031,0.0467999999999999,0.0277,0.8908,0.0056999999999999,0.9097,0.0467999999999999,0.9196,0.0722,0.0056999999999999,0.9097,0.1099,0.0527,0.0058,0.0056999999999999,0.0052,0.0083,0.0037
2015,76,valle del cauca,875476,0.8443999999999999,0.8426,0.5096,0.8262999999999999,0.6959000000000001,0.3964,0.9674,0.8223999999999999,1.044,1.0113,0.772,22.38,0.431,0.0278,0.0306999999999999,0.0224,0.0363,0.0231,0.9104,0.0069,0.9314,0.0363,0.9271,0.0617999999999999,0.0069,0.9314,0.0969999999999999,0.0499,0.0092,0.0069,0.0072,0.0144,0.006
2015,81,arauca,75107,0.7288,0.7284,0.4647,0.7195,0.5590999999999999,0.2837,0.8295,0.8265,0.9152,0.8264,0.5976,20.22,0.3754999999999999,0.0351,0.0317,0.0282,0.0484,0.0327999999999999,0.9629,0.0,0.9718,0.0484,0.9564,0.002,0.0,0.9718,0.0034,0.0108,0.0227,0.0,0.0192,0.0347,0.0192
2015,85,casanare,87417,1.0243,1.0239,0.7061,1.02,0.8312,0.4695,1.1506,1.0231,1.235,1.1957,0.9097,25.71,0.203,0.0375,0.0412999999999999,0.0304,0.0504,0.0259,0.8889,0.0042,0.9159,0.0504,0.9206,0.0736,0.0042,0.9159,0.1239,0.0535,0.0121,0.0042,0.0101,0.0184,0.0069
2015,86,putumayo,91874,0.7670999999999999,0.767,0.3559,0.7552,0.6309,0.2954,0.8874,0.7248,0.9592,0.9484,0.667,27.77,0.2527,0.0526,0.0629,0.0445,0.0646,0.043,0.8923000000000001,0.0034,0.9154,0.0646,0.9031,0.0550999999999999,0.0034,0.9154,0.0875,0.0538999999999999,0.0085,0.0034,0.0074,0.012,0.0081999999999999
2015,88,"archipielago de san andres, providencia y santa catalina",15265,0.6734,0.6729999999999999,0.5234000000000001,0.6737000000000001,0.6042000000000001,0.3901,0.7267,0.691,0.7606999999999999,0.7645000000000001,0.5881000000000001,25.8,0.8332999999999999,0.0063,0.0029,0.004,0.0101,0.0069999999999999,0.9592,0.0015,0.9757,0.0101,0.9621,0.0344,0.0015,0.9757,0.0626,0.0308,0.0216,0.0015,0.0183,0.0324,0.0148
2015,91,amazonas,22212,0.8149,0.8146,0.4065,0.8275,0.5941,0.2652,0.9576,0.7935,1.1101,0.9427,0.6701,20.13,0.1636,0.0475999999999999,0.0454,0.0253,0.08,0.0669,0.8923000000000001,0.0027,0.9055,0.08,0.8852,0.0601,0.0027,0.9055,0.0626999999999999,0.0479,0.0165,0.0027,0.0202,0.0139,0.0134
2015,94,guainia,11913,0.753,0.753,0.5321,0.7275,0.359,0.0816,0.9344,1.1702,1.1723,0.8578,0.381,26.15,0.2444,0.0764,0.0662,0.0639,0.1059,0.0761,0.754,0.1132,0.7619,0.1059,0.7631999999999999,0.1696,0.1132,0.7619,0.1855,0.1607,0.0212,0.1132,0.0224,0.0189,0.0
2015,95,guaviare,31553,0.5490999999999999,0.5489999999999999,0.2732,0.5402,0.4088,0.1945,0.659,0.5393,0.7287,0.6861,0.4772,27.73,0.2408,0.047,0.0467999999999999,0.0379,0.0648,0.0372,0.8798999999999999,0.027,0.8992,0.0648,0.9006000000000001,0.0731,0.027,0.8992,0.1045,0.0622,0.0121,0.027,0.009,0.0204999999999999,0.0093999999999999
2015,97,vaupes,12684,0.6408,0.6408,0.2027,0.6442,0.3556,0.1159,0.7658,0.4434,1.0151,0.6879000000000001,0.4291,14.69,0.2458,0.0808,0.0679,0.0773,0.0966,0.0586,0.7837999999999999,0.0579,0.7715000000000001,0.0966,0.8573999999999999,0.1354,0.0579,0.7715000000000001,0.1293,0.084,0.0349,0.0579,0.0408,0.0337,0.0016
2015,99,vichada,21644,0.7681999999999999,0.7681,0.3963,0.7935,0.346,0.1494,0.8709,0.8664000000000001,1.2364,0.6225999999999999,0.3802,14.63,0.4161999999999999,0.0923,0.1014,0.0815,0.1215,0.0796,0.7694,0.0162,0.755,0.1215,0.848,0.1382,0.0162,0.755,0.1339,0.0724,0.0088,0.0162,0.0081999999999999,0.0111,0.0133
2016,5,antioquia,1265147,0.882,0.8808,0.5650999999999999,0.8684000000000001,0.7359,0.4342,1.0172,0.7525,1.0888,1.0904,0.8286,30.59,0.2618,0.0447,0.0358,0.0342,0.0646,0.0338,0.884,0.0017,0.9066,0.0646,0.9097,0.0713,0.0017,0.9066,0.1063,0.0566,0.0302,0.0017,0.0304,0.0412,0.0116
2016,8,atlantico,519509,0.897,0.8935,0.5337,0.8578,0.7545000000000001,0.5036999999999999,0.9802,0.8458,1.0521,0.9977,0.833,27.78,0.9539,0.0213,0.0291,0.0207,0.0227999999999999,0.015,0.9442,0.0116,0.9498,0.0227999999999999,0.9606,0.0344,0.0116,0.9498,0.0489,0.0243999999999999,0.0123,0.0116,0.0121,0.0152,0.0052
2016,11,"bogota, d.c.",1453283,0.807,0.8026000000000001,0.5639,0.7904000000000001,0.726,0.4972999999999999,0.8729,0.7128,0.888,0.9209,0.8207,27.28,0.9765,0.0208,0.0217,0.0157,0.0269,0.0202,0.9755,0.0,0.9839,0.0269,0.9598,0.0037,0.0,0.9839,0.0017,0.02,0.0373,0.0,0.0292,0.0601,0.0209
2016,13,bolivar,487274,0.895,0.8941,0.5628,0.8801000000000001,0.7099,0.4255,1.0118,0.9789,1.1211,1.0125,0.7556,24.54,0.4821,0.0297,0.0358,0.0245,0.0371,0.0248,0.9168,0.0077,0.9307,0.0371,0.9244,0.0535,0.0077,0.9307,0.0789,0.0507,0.0216,0.0077,0.0222,0.0266,0.0107
2016,15,boyaca,279627,0.838,0.8370000000000001,0.6062,0.8148000000000001,0.747,0.5036,0.96,0.7948999999999999,0.9811,1.0139,0.8769,24.77,0.2686,0.0246,0.0200999999999999,0.0147,0.037,0.0233,0.935,0.0021,0.9582,0.037,0.9376,0.0404,0.0021,0.9582,0.0628,0.0391,0.0218,0.0021,0.0166,0.0349,0.0112
2016,17,caldas,192703,0.774,0.774,0.5021,0.7248,0.6940000000000001,0.4379999999999999,0.8886,0.6620999999999999,0.8926000000000001,0.9777,0.8112999999999999,25.34,0.3558,0.0428,0.0438,0.0314,0.0591,0.0344,0.8916,0.0051,0.9127,0.0591,0.9185,0.0655999999999999,0.0051,0.9127,0.0942,0.0472,0.0216,0.0051,0.0178,0.032,0.0133
2016,18,caqueta,124296,0.754,0.7536,0.4675,0.7490000000000001,0.5499,0.2468,0.8813,0.7944,1.0224,0.8390000000000001,0.6496999999999999,26.52,0.119,0.0688,0.0722,0.0592,0.0877999999999999,0.0529,0.9169,0.0018,0.9288,0.0877999999999999,0.9255,0.0143,0.0018,0.9288,0.0196,0.0216,0.022,0.0018,0.0216,0.0297,0.01
2016,19,cauca,307989,0.8390000000000001,0.8384,0.4841,0.8512000000000001,0.6548999999999999,0.3356,1.0022,0.8406,1.1256,1.0227,0.7483,20.25,0.5152,0.0283999999999999,0.0256999999999999,0.0185,0.0425,0.033,0.9142,0.0098,0.9244,0.0425,0.9152,0.0573,0.0098,0.9244,0.0705,0.0519,0.0121999999999999,0.0098,0.0106,0.0178,0.008
2016,20,cesar,259794,0.976,0.9744,0.5868,0.956,0.7501000000000001,0.4261,1.1073,1.1177,1.2498,1.0598999999999998,0.8348,27.66,0.3968,0.0507,0.0694,0.0476999999999999,0.0562999999999999,0.0301,0.8953,0.0227,0.9023,0.0562999999999999,0.9248,0.054,0.0227,0.9023,0.071,0.0452,0.0118999999999999,0.0227,0.0118,0.0144999999999999,0.005
2016,23,cordoba,411715,0.903,0.9028,0.5099,0.8748999999999999,0.7253000000000001,0.4242,1.0435,0.9394,1.1423,1.0442,0.8377,21.79,0.4740999999999999,0.0302999999999999,0.034,0.0227,0.0401999999999999,0.0306999999999999,0.936,0.0060999999999999,0.95,0.0401999999999999,0.932,0.0337,0.0060999999999999,0.95,0.0486,0.0373,0.0375,0.0060999999999999,0.0381,0.0438,0.0187
2016,25,cundinamarca,577612,0.912,0.909,0.5631,0.8825,0.8047,0.5092,1.0115,0.8389,1.036,1.087,0.8848999999999999,19.58,0.3484,0.0368,0.0401999999999999,0.0268,0.0504999999999999,0.0306,0.9327,0.0054,0.953,0.0504999999999999,0.9438,0.0305,0.0054,0.953,0.0496999999999999,0.0256,0.024,0.0054,0.0186,0.0371,0.0146
2016,27,choco,145596,0.7979999999999999,0.7985,0.4911999999999999,0.8151,0.4805,0.2234,0.9688,0.8692,1.224,0.8345,0.5964,22.59,0.3849,0.0358,0.0394,0.0324,0.0437,0.0277,0.8744,0.0034,0.8718,0.0437,0.9238,0.0898,0.0034,0.8718,0.1156,0.0484999999999999,0.0194,0.0034,0.027,0.0128,0.004
2016,41,huila,268744,0.8590000000000001,0.8584,0.5687,0.8606999999999999,0.73,0.4050999999999999,0.9684,0.8043,1.0387,1.0215,0.7686,25.34,0.2644,0.0523,0.0429,0.0375,0.0776,0.0438999999999999,0.8582,0.004,0.897,0.0776,0.8723000000000001,0.0894,0.004,0.897,0.1427999999999999,0.0838,0.0435,0.004,0.0414,0.0601,0.0246
2016,44,la guajira,264785,0.757,0.7559,0.4846999999999999,0.7288,0.4595,0.2057,0.883,1.0154,1.1146,0.7415,0.4265,23.92,0.223,0.0462,0.0383,0.0506,0.0446,0.0276,0.935,0.006,0.9309,0.0446,0.96,0.0189,0.006,0.9309,0.0266999999999999,0.0124,0.045,0.006,0.0458999999999999,0.053,0.0147
2016,47,magdalena,329234,0.925,0.9233,0.5896,0.8537,0.6873999999999999,0.3796,1.0824,1.2928,1.1794,1.0698,0.755,23.34,0.5403,0.032,0.0359,0.0316,0.034,0.0235,0.9431,0.0043,0.9466,0.034,0.9566,0.0249,0.0043,0.9466,0.0371,0.0199,0.0530999999999999,0.0043,0.0483,0.0438,0.0139999999999999
2016,50,meta,219565,0.924,0.9228,0.5626,0.9078,0.7726999999999999,0.4397,1.0473,0.8744,1.1432,1.0625,0.8556,27.42,0.5173,0.0535,0.0658,0.0424,0.0702,0.0406,0.8908,0.0018,0.9188,0.0702,0.9073,0.0557,0.0018,0.9188,0.0922,0.0521,0.0086,0.0018,0.0084,0.0123,0.0025
2016,52,narino,394574,0.711,0.7112999999999999,0.3856,0.6831999999999999,0.5656,0.298,0.8328,0.6799,0.9157,0.8698,0.6311,21.15,0.3290999999999999,0.0167,0.008,0.01,0.0260999999999999,0.0222,0.9644,0.0004,0.9771,0.0260999999999999,0.9586,0.0189,0.0004,0.9771,0.0306999999999999,0.0192,0.0264,0.0004,0.0236,0.0379,0.0134
2016,54,norte de santander,307238,0.8859999999999999,0.8851,0.5843,0.9231,0.7090000000000001,0.38,1.0166,0.9273,1.1555,1.0097,0.7498999999999999,26.77,0.3135,0.0484,0.054,0.0389,0.0650999999999999,0.037,0.9124,0.0026,0.9344,0.0650999999999999,0.9176,0.0391,0.0026,0.9344,0.0645,0.0455,0.0185,0.0026,0.0157,0.0269,0.0125
2016,63,quindio,108652,0.7979999999999999,0.7974,0.4606,0.7240000000000001,0.7515999999999999,0.493,0.9175,0.6915,0.8634000000000001,1.0445,0.9122,27.93,0.4777,0.0617999999999999,0.0637,0.0496999999999999,0.0799,0.0487,0.8741,0.0029,0.9059,0.0799,0.8937,0.0641,0.0029,0.9059,0.0989,0.0576,0.0113,0.0029,0.008,0.0183,0.0069999999999999
2016,66,risaralda,182345,0.8740000000000001,0.8715999999999999,0.5474,0.8295,0.7603,0.4493,1.0231,0.8097,1.0431,1.101,0.926,25.75,0.5211,0.0467,0.0537,0.0335,0.066,0.0351,0.8954000000000001,0.0138,0.9256,0.066,0.9103,0.0579,0.0138,0.9256,0.0891,0.0546,0.0109,0.0138,0.0089,0.0169,0.0051
2016,68,santander,402820,0.952,0.95,0.5967,0.9475,0.83,0.5045000000000001,1.0647,0.9539,1.1142,1.1212,0.8914,24.89,0.3265,0.0397,0.051,0.0317,0.0516999999999999,0.0276,0.8989,0.0052,0.9298,0.0516999999999999,0.9108,0.0613999999999999,0.0052,0.9298,0.1022,0.0615,0.0248,0.0052,0.0196,0.039,0.0127
2016,70,sucre,198817,0.968,0.9672,0.6446,0.9601,0.7419,0.4479999999999999,1.1151,1.2726,1.2212,1.0739,0.8564,23.03,0.5554,0.0295,0.0314,0.0233999999999999,0.0397,0.0227,0.8741,0.0144,0.8895000000000001,0.0397,0.895,0.0964,0.0144,0.8895000000000001,0.1393,0.0823,0.0046999999999999,0.0144,0.0048,0.0056999999999999,0.0032
2016,73,tolima,306395,0.847,0.8459,0.4932999999999999,0.8247,0.7120000000000001,0.4422999999999999,0.9533,0.7958,1.0185,0.9873,0.8012999999999999,25.32,0.4063,0.037,0.0401999999999999,0.0297,0.0491,0.0279999999999999,0.8931,0.0069999999999999,0.9164,0.0491,0.911,0.0698,0.0069999999999999,0.9164,0.1067,0.061,0.0060999999999999,0.0069999999999999,0.006,0.0081999999999999,0.0025
2016,76,valle del cauca,873706,0.8140000000000001,0.8123,0.4711999999999999,0.7837999999999999,0.6990999999999999,0.4143,0.9381,0.7423000000000001,0.9831,1.0053,0.7948000000000001,24.65,0.6306,0.0434,0.0481,0.0356,0.0549,0.035,0.8872,0.0064,0.9133,0.0549,0.9079,0.0694,0.0064,0.9133,0.1069,0.0571,0.0129,0.0064,0.0124,0.017,0.0054
2016,81,arauca,75185,0.74,0.7395,0.4572,0.7341,0.5660000000000001,0.3026,0.8537,0.8184999999999999,0.9601,0.83,0.6317,20.24,0.1329,0.0372,0.0445,0.0299,0.0475,0.0361,0.9628,0.0,0.9701,0.0475,0.9637,0.0,0.0,0.9701,0.0,0.0002,0.0344,0.0,0.0249,0.0599,0.023
2016,85,casanare,88003,1.002,1.0018,0.674,0.9915,0.8220000000000001,0.4743,1.1165,0.9563,1.197,1.1725,0.8795999999999999,24.82,0.3842,0.0421,0.0401,0.0359,0.0562,0.027,0.9023,0.0021,0.9286,0.0562,0.9234,0.0556,0.0021,0.9286,0.0969999999999999,0.0496,0.0403,0.0021,0.037,0.0588999999999999,0.0141
2016,86,putumayo,91441,0.7609999999999999,0.7609,0.3427,0.7399,0.6426000000000001,0.3265,0.878,0.7036,0.9253,0.9551,0.6927,26.86,0.1607999999999999,0.0753,0.0757,0.0666,0.0917999999999999,0.0591,0.8613,0.0023,0.8875,0.0917999999999999,0.8809999999999999,0.0634,0.0023,0.8875,0.1006,0.06,0.0256,0.0023,0.0233999999999999,0.0355,0.011
2016,88,"archipielago de san andres, providencia y santa catalina",15167,0.682,0.6815000000000001,0.469,0.7028,0.6046,0.3867,0.7381,0.6484000000000001,0.8067,0.7608,0.5706,25.96,0.7917000000000001,0.0226,0.0109,0.023,0.0266,0.0162,0.9773,0.0,0.977,0.0266,0.9829,0.0001,0.0,0.977,0.0,0.001,0.0247,0.0,0.0199,0.0371,0.0237999999999999
2016,91,amazonas,22243,0.8140000000000001,0.8134999999999999,0.4543999999999999,0.8027,0.5977,0.2664,0.9612,0.8442000000000001,1.0878,0.9616,0.6838,21.22,0.2661,0.0506,0.0523,0.0275,0.0849,0.0596,0.8911,0.0032,0.9128,0.0849,0.8825,0.0583,0.0032,0.9128,0.0705,0.0579,0.0661,0.0032,0.075,0.0717,0.0414
